aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
Cytochrome_CBB3	0.00161981650949193	0.0050405956997241	0.000562441416266329	0.00253374362165628	1.88185459801399
Fer4	0.00160607121976155	0.00240726322430045	0.000615347163796633	0.00169987369834714	2.10166385512962
E1_dh	0.00156725461767668	0.00316437185081645	0.00113573090134555	0.00199892084744086	2.1195080703277
MFS_1	0.00151461196339006	0.000871872078335835	-0.000133922592970099	0.00105786751550297	0.842588125344355
Radical_SAM_C	0.00149573992117546	0.00100623240439437	0.000157651452994778	0.00112886712654098	0.926255900092779
DUF2179	0.00147596947042759	0.00153638057325769	0.000975473969533797	0.00141874264292491	1.22445248097084
DUF179	0.00147583794387113	0.00331128745395097	0.000724913025473229	0.00193774980474157	1.60994444235838
PTS_EIIB	0.0014621952866244	0.000396159065469169	0.00103848645689425	0.00105971465636812	0.960997870508203
Aminotran_3	0.00141545288663135	0.00120913801273201	0.000465165277732213	0.00120897502739196	1.02039316296448
ECH_1	0.00141249000354064	0.00204916646369664	7.48236993075176e-05	0.00139569902433408	1.43630218046908
TSCPD	0.00140237161692231	0.00135183024134068	0.000427708913559686	0.00123454643408112	1.57715940128493
EKR	0.00139223144539428	0.00131655594300147	-0.000325275794376452	0.00110236337450787	0.740636210530936
AMMECR1	0.00138694260272711	0.00141516043625142	4.50180191656001e-05	0.00117974543150245	1.26269520334915
POR	0.00138582910916726	0.0020459779867829	3.46658529906049e-05	0.00137158580112616	1.32850022706071
PurK_C	0.00138309213297663	0.00271999121810448	0.000159963555025773	0.00160178926216383	1.73108851132044
AMP-binding_C	0.00137599161441625	0.00102532076285669	-0.000541430808632112	0.000953714738894795	0.756114999896964
OsmC	0.00135293679015067	0.00109472190166043	2.5768776287693e-05	0.0010770274695586	1.15323297357027
Radical_SAM	0.00132539120116485	0.00273564929090572	0.000339918388739398	0.00161297534912839	1.55182740525842
Sod_Fe_N	0.00131509142057395	0.00208906112532194	0.000454195141689033	0.00141953727775182	1.82713899091108
Epimerase	0.00129796847859607	0.000358272007030489	-0.000419495864808755	0.000726511097176463	0.490193921054799
DAO_C	0.00129599570942792	0.00376305801011989	0.000765573748972575	0.00197503352207534	1.85276480674355
Pirin	0.00128625864327459	0.0015137143391008	0.000467596568273699	0.00123607253024434	1.13373386442753
UbiA	0.0012835186465868	0.000774114647322897	4.42215066395056e-06	0.000933071145583199	0.985307773611504
TetR_N	0.00126613787351718	0.000501005654964648	0.000202152808710715	0.000866131189556116	0.669584951867281
Amidohydro_2	0.00126435244905883	0.000328863022904922	6.40388758693703e-05	0.000776232333145801	0.488198465501626
3HCDH	0.00125153920522612	0.000756342187181262	-5.94523033671556e-05	0.000897912960480494	0.745687557489812
Sdh_cyt	0.00124028738806322	0.00293421880526053	0.00044538029605171	0.00163857553795692	1.5065831748155
Peptidase_M17	0.00123403295717159	0.00285494896667849	0.000878593357135539	0.001675776757632	1.50849476015693
Fe_hyd_SSU	0.00121593976083455	0.00128688300874486	3.80411453792415e-05	0.00105035559866813	1.30598075439361
COX15-CtaA	0.00119561356410054	0.00633943767888045	0.000170118070720721	0.00265581333725628	1.67423552783107
Rubrerythrin	0.00116645414523101	0.00433734563914734	0.000277324228645661	0.00201934789222577	2.25397243251071
DLH	0.00114241300464908	0.000660194931757482	0.000117716409152883	0.000833337591611186	0.529981481808232
Fer2	0.00114125864325708	0.000417243026515114	1.60864137093557e-05	0.000750266046026416	0.484496705129227
Pyrophosphatase	0.00111549752526141	0.0013685950969378	0.000509401909997848	0.00109502360792394	0.948701626784
UPF0176_N	0.00111531644092459	0.0101113164710587	0.000343123979563504	0.00378117510274127	2.85857713731233
HATPase_c	0.00108258806733904	0.000355583641257106	9.00397472822634e-05	0.000699117633674683	0.661614870020919
BcrAD_BadFG	0.00107110369481947	0.00145832826879411	0.000215801477473728	0.00105740181055855	1.26417781030399
Hydrolase_3	0.00106752852523956	0.000154043063134596	0.000128186635267232	0.000628858222277156	0.538065262948272
COX2	0.00106343203726177	0.0033162786641607	0.000557536959720074	0.00167695578720821	1.33447196606965
HydF_tetramer	0.00106201680718896	0.000894849842614152	0.00029266453936665	0.000884924832525231	1.51567636267139
Peptidase_C69	0.00104497614802422	0.00216924670688444	-3.24556801572506e-05	0.00122573649225963	1.16371441039526
PNP_phzG_C	0.00103605342488205	0.00248443473608841	0.000334742258980044	0.00139635727276477	0.998478001873571
HydF_dimer	0.00101444210063844	0.00121274906648371	0.000259155551502865	0.00095675556193379	1.4089547937491
AdoHcyase	0.00100201403514774	0.000216986565782369	0.000342492710112217	0.000651601251859847	0.365743402239589
Acyl-CoA_dh_2	0.000987818482694709	0.00206040303650307	0.000235730342189739	0.00121178823249188	0.919070381246537
3HCDH_N	0.000972011508195977	0.00142514268519361	2.8177352317401e-05	0.000975884855619657	0.903166690625413
PhyH	0.000969942108356798	0.00226733420096116	3.43080716782378e-05	0.00122526512100937	0.938708786832649
LuxS	0.000955347348830698	0.000297611313315931	0.000251995630742845	0.000634516606156633	0.362688243657117
CSD	0.000949300407823204	0.00115618844162391	0.000168723819054285	0.000896115361289103	0.920844055211618
FA_hydroxylase	0.00094069820708104	0.00172664663093898	0.00030547577994151	0.00110519649474525	0.956327650414011
Fer4_11	0.000938188348478027	0.000308160910671252	-6.16859999898748e-06	0.000589952933766765	0.599442937657
ACAS_N	0.000934121274260216	0.0003053263685887	-1.67805840912083e-05	0.000602792967147994	0.275111747890852
RnfC_N	0.000932280132680236	0.000347688834216759	0.000337925355497127	0.000658730501286766	0.491929876312412
EFG_IV	0.000928405902079187	0.0018492910561044	0.000322704835785167	0.00111771082169938	1.23331872920654
Dioxygenase_C	0.000926336624079585	0.00141905890275336	0.000314193809495991	0.000989903132945764	0.695676388061521
Pyr_redox_3	0.000926239431256111	0.00284166027871109	0.000348327165813064	0.00143714460255484	1.04443596210328
PyrI	0.000919214037724248	0.000486106157962112	0.000705904165080889	0.000758567891560129	0.620150219248902
Sigma70_r4_2	0.000909030241207035	0.000250737932089625	1.29698851763437e-05	0.000553115407756855	0.476982489602368
FeoB_N	0.000903079913955311	0.00055043317723778	-1.73326276836504e-05	0.00064558078446822	0.684855169620358
DUF134	0.000896911199216979	0.000423562129581452	3.52386623179706e-05	0.000612918247396777	0.561532038301116
URO-D	0.000887800399844138	0.000585787480841326	0.000390853913659607	0.000717723620526598	0.620394765063851
NUDIX	0.000885401739251299	0.000784498930362519	0.000302574542639489	0.000760708066411314	0.835352461963299
Fer4_12	0.000875747402898057	0.0014165269318567	0.000487053277397566	0.000982435150650642	0.989701870020039
PASTA	0.000872061883955345	0.00286541884733258	0.000105770420316305	0.0013854544076856	1.08261601499615
TatC	0.000871045256728923	0.00108907791018776	0.000183381002260909	0.000833857494329997	0.974610858609803
DSBA	0.000854254291422649	0.00144467601413359	0.000512388691251793	0.000995534075814087	0.989120532581045
DUF3378	0.000853542359313426	0.00132278749865131	0.000341963983723307	0.000923520691113228	0.878135206926593
5TM-5TMR_LYT	0.000853080119689882	0.0002451085148317	0.00160704971903781	0.000780044294825795	0.80329040625796
Fapy_DNA_glyco	0.000833776552238778	0.00171266663289052	0.000426072393848273	0.00105414261014331	1.15566173665931
DoxX	0.000831640568945785	0.00194273078109371	0.000570399271593719	0.00113410412024794	1.1517136478597
Fer4_9	0.000823651109840665	0.00116938601679434	0.000212255689408273	0.000830909671442216	1.00239550365528
HisKA	0.00082114788144001	0.000264457072870191	-0.000237960152008657	0.000487056452061302	0.486589547923905
Beta-lactamase	0.000817322996896609	0.00048696110108935	-0.000326962416805703	0.000529285713865857	0.489779965683104
DUF423	0.000815880777272392	0.00364167167241897	0.00015819081159891	0.00158558578730295	1.0858538575087
DUF362	0.000813875726148748	0.000796166164265761	0.000475725090074588	0.000753862463035024	0.982830545547509
YCII	0.000803101945302161	0.00118973542064054	0.000394701218299394	0.000868084002934199	0.950786107438388
H2TH	0.000794380271845986	0.00199520226919774	0.000500426624829975	0.00111367329969181	1.05503409304657
Rhodanese	0.000793655080333704	0.00241480791123527	0.00120638169021447	0.00135393558948301	1.94898761370073
TauD	0.000793494958789525	0.000860068318469382	0.000207821964342127	0.000724333073870856	0.467064962346792
Pro_CA	0.000783030305835575	0.00119620082887372	0.000104979104905569	0.000808350488676528	0.827554196197423
TatA_B_E	0.000780837969446712	0.00117644088749049	0.000543958251175259	0.000864224180733077	1.02860739852005
CbiQ	0.000777193833529983	0.000745291740318396	6.57241681652827e-05	0.000663547967835915	0.532938751704136
Sdh5	0.000774165879095326	0.00303438798041472	0.000829706388882384	0.00147134642551038	0.849337817992359
Ku	0.000770952992711912	0.000426104549593689	0.000215582376854164	0.000572486279107475	0.4447856952442
PFK	0.000767568086140337	0.000846703943305875	9.22689520238895e-05	0.00068686005884833	0.863217431950342
Sod_Fe_C	0.000763429342095164	0.00120172814573997	0.000338597968418088	0.000832875254632673	1.16900734047148
ATPase_2	0.00075466343379552	0.000422541644391072	-0.000189980468332208	0.000503253454847436	0.809638264188915
MoaE	0.000751158041187233	0.00151334249609103	0.000578310274995232	0.000967724729548563	0.958331226514592
SnoaL_2	0.000742787559333163	0.000235174640671369	8.98179737132124e-05	0.00048641055435528	0.396314415448319
HRDC	0.000733815372706009	4.75632636440803e-05	0.000112523318257276	0.000420555078318542	0.257494591461241
PyrI_C	0.000730865734003161	0.00059261836924411	0.000360306897383743	0.000629883380603587	0.568118083492127
GSDH	0.000729528220444187	0.00189471434745857	0.00017973262032615	0.0010157474773051	0.799279123050001
FTHFS	0.000715053810195153	0.000570538042548482	0.000312145550533276	0.000606558765769466	0.570298774046864
YjdM	0.000702090368898275	0.00317590165135788	0.000277048473012371	0.00140939895614926	1.02379004493432
CoA_trans	0.000695915521245931	0.000447749809257247	-5.13549124488996e-05	0.000493988280130454	0.368063688131391
UPF0093	0.000694151498743322	0.00213941260868275	-0.000161465830934994	0.000987327944090842	0.534455976715866
DsbB	0.000689967623334843	0.00531013975619306	0.000395903671954372	0.00209757276976086	1.18363340447462
AMP-binding	0.000682042496479621	0.000645570271110862	-0.000133378554762992	0.000557286174839297	0.464880861083936
HTH_18	0.000681705880736294	0.000194585668424899	-4.05218270233014e-05	0.000418871004044647	0.351057198135848
Oxidored_molyb	0.000674143353917898	0.00250456423732683	-2.17278654371472e-06	0.00114477362263246	1.17294672577164
Phage_int_SAM_1	0.00066007088414238	0.000171517570203387	-2.23812502354343e-05	0.000401484095943751	0.430846474816133
GATase_3	0.000659880520084416	0.000229226645555448	-2.05691013404491e-05	0.000418619399935593	0.352513016427802
DUF402	0.000659100447773096	0.00131713616962942	0.000546925428061446	0.00084626962513923	0.67281299100924
Response_reg	0.000648793381618207	0.000474345666296697	6.49419549124878e-05	0.000505501723073668	0.671487294016806
Rubredoxin	0.000631320090397092	0.000373923789567111	0.00019036648726944	0.000483047748150366	0.419439872239977
DNA_ligase_A_M	0.000630601570823684	0.000744136862819644	3.24656127630356e-05	0.00057781366988938	0.48946948539058
Bac_globin	0.000628898001915599	0.00317936067430455	0.000344381378246482	0.0013944186507625	1.0518542218016
GCV_T	0.000624820422491867	0.00206174893523151	0.000391685804828734	0.00104951678671762	0.782141351135731
Aminotran_1_2	0.00062128178780138	0.000132373172824016	5.91649232071335e-05	0.000384037134299311	0.519316195576781
HgmA	0.000617385154779112	0.00114860240219818	-0.000131952507881107	0.000667049277408303	0.428919664154686
GCV_H	0.00061722825127345	0.000161623333220299	1.15879424026596e-05	0.000378438314567392	0.194261168387011
Acetyltransf_1	0.000617035263413451	0.00114933894564162	-8.63894496705674e-05	0.000672702649200548	0.621377106940107
Gate	0.000614315280497612	0.000388176241655804	0.000534782058988498	0.000525891889577231	0.633503249625236
Amidase	0.000603392910951679	0.00121993085244305	8.95242711744619e-05	0.000719193022532541	0.662779040471744
Voltage_CLC	0.000591292371213594	0.000535841625773146	0.000210662997320147	0.000512950081197332	0.520878274253079
Fer4_10	0.000588930228743288	0.000592638202149513	-3.57913477513957e-05	0.000497531243006657	0.532347256482583
Pro_dh	0.000587800075442181	0.00192631010752976	0.000462331009987177	0.000997763164305289	0.979418337547031
GST_C_2	0.000585602481045836	0.00217488785006337	0.000633106484456445	0.00108359794306992	0.749245944673136
SCO1-SenC	0.000584474638989407	0.00370138115877099	0.000166082252740949	0.00151887674358604	0.871020739055852
PTS_EIIA_1	0.000579909611627153	0.000225192210060147	-3.42488852795364e-05	0.000370589851628363	0.322215525656239
Citrate_synt	0.000579310960666362	0.000356722543685719	3.85814742675772e-05	0.00042741639406591	0.316514763090837
DcuA_DcuB	0.000575128027127294	0.000130541040255133	0.000811760136868503	0.000473663805040136	0.415972216062814
Peptidase_U32	0.000574133170997525	0.000821507550020144	0.00080688492375224	0.000679073491994722	0.652141658064234
Sigma70_r2	0.000572844165947897	0.000567029774769918	1.86414133495705e-05	0.000485981424303295	0.428080711899282
NAD_binding_2	0.000570446182801904	0.000763080035065184	0.000258901098738914	0.000576272575233055	0.408180764350509
AFG1_ATPase	0.000569110673809199	0.00258128419864707	9.41140613844997e-05	0.00113517447557252	0.774604183830131
FeS	0.000566618478301934	0.000385475363175469	0.000385458833532286	0.000480142216782458	0.425519225988477
HAMP	0.000566252831785105	0.000349426240194008	0.000806858591009443	0.000542091706036947	0.713475915999171
Transgly	0.000566019499015873	0.000993623486205358	-9.10452931558198e-05	0.000601051956951302	0.529738155044625
4HBT	0.000565890127470074	0.000799667402621663	5.21370540786407e-05	0.000555172449991182	0.528588115497068
Pirin_C	0.000564009664532826	0.000697805107898255	-0.000129064857401758	0.000492608771639034	0.461296580175784
AdoHcyase_NAD	0.000563893991545733	0.000313799433634144	0.000370822086378784	0.000451069040027323	0.258232718836923
DHHA1	0.000563021510842302	0.000265146552171976	1.94084752639227e-05	0.00039456013292404	0.244112754927294
PRD	0.000562746605482028	6.87624076746804e-05	8.20810953854057e-05	0.000336675620978287	0.290763685092992
AhpC-TSA	0.000561981620338358	0.000363764236047436	-8.84352914759533e-05	0.000393190701290202	0.326829615456572
FAD_binding_4	0.000561465988856347	0.00069891858031158	-8.88539709324874e-05	0.000506484136572616	0.427070662618831
Biotin_carb_C	0.000560843033600452	0.000462202255335705	6.3518277674933e-05	0.000449077405029898	0.33060087599551
DHH	0.000554040720035928	0.000599617797708761	-4.50532934849025e-05	0.000480446937820823	0.342633062916517
EFG_C	0.000552262845744083	0.0010848239819198	-0.000134740298186669	0.000608493602707017	1.04025569814126
FeoB_C	0.000545344180054562	0.000404863696205769	0.000269643546281643	0.000457503830464505	0.51212746618328
Polyketide_cyc2	0.000544089400295027	0.000498952711887505	0.000484472971672813	0.000522245535788911	0.441984494890132
Topoisom_I	0.000542978471755353	0.000567329571720048	0.000298171191561165	0.000513058623930389	0.455481503295816
Porphobil_deam	0.000542136694009333	0.000299728199473314	7.27482231076583e-05	0.000391984132931086	0.231634152130377
HD	0.000539485136318746	0.00100266854448669	8.51436837296656e-05	0.000602066060087716	0.683126752067647
Na_H_Exchanger	0.000536748960728687	0.00028253542568672	-0.000102498296118835	0.000362598920643718	0.251481877940533
AidB_N	0.000532594014383539	0.000768555321671005	0.000155186929788802	0.000561030734269877	0.47975871059972
ATP-grasp	0.000530868172257752	0.000442131596567886	0.000116119889462615	0.000435311130159479	0.391357090641684
PocR	0.000524770625196504	8.56577085804034e-05	-0.000180854630897304	0.000281963381513345	0.228855883088153
tRNA_edit	0.000523959945663568	0.000349316188867241	-4.92359552874266e-05	0.000381321430523636	0.386879785469107
Peptidase_M17_N	0.000519881231035855	0.000570409914876764	8.4793761063241e-05	0.000469851044136566	0.343803669486503
DUF2344	0.000518258015610253	0.00124257971612722	0.000636997538948734	0.000766205265715328	0.884778276839139
Peptidase_S9	0.000517853489760717	0.000115440782845033	0.000232362223321272	0.000344590494544781	0.283441409363865
Ribonuc_red_sm	0.000513234717693721	0.00104970610748738	0.000252221272437205	0.000637619946387243	0.807997345793334
Ribonuc_L-PSP	0.000510869669737318	0.000236158933000904	-8.2411747824538e-05	0.000333747908446058	0.22723739645831
Cytochrom_C	0.000509671359806826	0.00291547152006501	0.000299736817659968	0.00124240303196455	0.897105464156793
Pyr_redox_2	0.000507903799395697	0.000327039907593079	0.0002968343073751	0.00042185653722005	0.537088781910688
NusG_II	0.000507304681377071	0.00013853060935699	-1.03915502928808e-05	0.000314141651872111	0.241213608785376
Fer2_3	0.000504158816269569	0.00032144871819861	-0.00011781280112139	0.000348502133771873	0.260446992832589
Fer4_7	0.000503841113860054	0.000586143333215621	0.000457563983985714	0.000526012502814163	0.58251241560773
NAD_binding_1	0.000502021188696639	0.000493893982270856	0.000123998330535856	0.000436431666143406	0.403554235711914
p450	0.000498953546074504	0.00271128571424768	4.80763899508262e-05	0.00114313194057269	0.71203733583353
HHH_3	0.000497829701862364	0.000321800256500733	-0.00012660942888475	0.000339195569488989	0.345211582705
Pyr_redox_dim	0.000497131564599008	0.00069196235642603	-3.6009800978238e-05	0.000477846106883368	0.604047119546265
GDPD	0.000497036326366545	6.63568967802229e-05	-0.000148355124186317	0.000262953930616046	0.258747678637596
ThiS	0.000495440164290078	0.000461881059623528	0.000441271947597511	0.000468991197799443	0.489874448774324
Transket_pyr	0.000489306613088804	0.000347073961033694	1.40873994349366e-05	0.000365680741334296	0.37453930490399
Multi_Drug_Res	0.000488303391437478	0.00218407407154595	-9.45683444834171e-05	0.00093285016352945	0.800625660546587
GerE	0.000487397855133884	0.000158647837926679	0.000371908516821902	0.000359229153260839	0.508743770180872
PALP	0.000486849064903604	0.000505020296193349	-4.38875155264428e-05	0.000412581549289844	0.403139420147361
4HBT_2	0.000486837079049916	0.000565740309679068	-0.000129571146183833	0.000415916349722498	0.500970270301388
ApbE	0.000485686742722981	0.000450714243041097	1.25735248367074e-05	0.000398478062804404	0.395101988654288
Ring_hydroxyl_A	0.000485243345144548	0.00078512987467276	-0.000143725227238764	0.000482769903866997	0.338617514429421
MaoC_dehydratas	0.000484490321447465	0.000196853622938193	0.000212877184051884	0.000347129052014718	0.327878828137745
Catalase	0.000483317731717205	0.00139634554513899	0.000342682658705771	0.000741259671730973	0.890529833705088
PSP1	0.000481846129276923	0.0015061060924937	0.000353306571163892	0.000787254804072385	0.383293931943034
RNase_HII	0.000479807659051771	0.000173907116487745	-5.5586364224254e-05	0.000301676688831079	0.325757195496643
YitT_membrane	0.000479762845167236	0.000260952500306571	-1.00221799057681e-05	0.000331168199877904	0.365092084399699
Virul_fac_BrkB	0.000478217401374589	0.00099952846217372	0.000114770660087832	0.000583880921675072	0.428812214901215
NDK	0.000478015395014244	0.000106280736108728	-9.63558934300663e-06	0.000285424215796964	0.395095593408705
NQR2_RnfD_RnfE	0.000477553663897752	0.000551522369215468	0.000292933550464761	0.000467473729336975	0.432638294130119
UPF0004	0.000474884822808725	0.00107119664036661	0.000199073931075167	0.000619739240359147	0.421194940916995
FMN_bind	0.000473304565437002	0.00035085196037292	2.0307761840608e-06	0.000362848991637456	0.38467936734615
ECF-ribofla_trS	0.00047055416919869	7.68762230042992e-05	6.70783891511341e-05	0.000280146278486924	0.154877811797775
4HBT_3	0.000466128374387683	0.000314316621525177	0.000109138511913864	0.000355273083392483	0.277909840149986
Glycos_transf_1	0.000463939945829964	0.00019784503222229	7.39418891490814e-05	0.000320787128158523	0.499322332219713
OAD_beta	0.000463389167691817	0.000191216882172832	-3.97751903013405e-05	0.000298952925234983	0.222374595351821
MatE	0.000462452419665682	0.000989706827965327	7.40608286630325e-05	0.000568219797153937	0.8125463355459
RNase_H	0.000462085873837467	0.000397657262782021	-0.000135630466204102	0.000352645559570391	0.496674779091215
BolA	0.000460643964610645	0.00239234159577431	0.000498524342410686	0.00105340187392103	0.567340642293096
Mqo	0.000457676507180269	0.00370011355354953	9.63107704595528e-05	0.00141776044000709	0.974384847980831
NAD_binding_8	0.00044962742775226	0.000113370903306135	4.75623003327854e-05	0.000283302847084099	0.221968923044281
M20_dimer	0.000448099802158634	0.000111519964560258	0.000158108569869648	0.000299372276233247	0.556856972610632
Trans_reg_C	0.000444924580198132	0.000297827037155554	0.000159907052410178	0.000348925306610223	0.58822067216911
Putative_PNPOx	0.000444633234451388	0.00013391042114907	7.44715443812916e-05	0.00029157158978379	0.22283121433357
BPD_transp_1	0.000436495506290758	0.000318078702278477	-9.81283201432059e-05	0.000316911810931139	0.539057961156888
TPK_catalytic	0.00043574633724112	0.000904625325348594	0.000442272605331724	0.000582391140808502	0.587590774065035
Fer4_16	0.000430501896934067	0.000391190887100363	7.83788276803082e-05	0.000357872338806044	0.304553830459702
ZapB	0.000430385117129062	3.09241569916125e-05	0.00037106700863414	0.000301399074926857	0.314437418914778
Thr_dehydrat_C	0.000429741868077847	0.00302140121791157	0.000425377659210721	0.00124407379595931	1.01057126952448
RsmJ	0.000429630679786275	3.03334120423878e-05	0.000183697881066302	0.000262746687176664	0.200534318590342
DUF2154	0.000428958768810757	0.000257166579027725	0.00027731605790897	0.000350737348153067	0.385062413386307
Cytochrom_NNT	0.000426270404048654	0.000145885330037582	0.000839050385469467	0.000401073786950986	0.459135294304663
IclR	0.000425981999056648	0.000118912125437544	-8.70276852593477e-05	0.000246549363594106	0.177678957983336
CMD	0.000423285432886331	9.39460892280876e-05	-9.7122593998763e-05	0.000243010777920208	0.332553830464683
Ligase_CoA	0.000420783382050463	0.000594886896733511	0.000226711484770981	0.000441902623038313	0.566668396290137
PhzC-PhzF	0.000419409650409135	7.25471704333576e-05	-0.000132769412773935	0.000220505054270288	0.186248904203443
RecX	0.000417574908492943	0.000249132638745216	0.000105942329756177	0.000316003922606824	0.349745546509852
PTS_EIIC	0.000417255391790319	0.000336517428384536	0.000781994663191495	0.000447476299302666	0.513665700658611
DUF1848	0.000417153087472889	0.00016485086160288	5.06579037056193e-05	0.000278768187849933	0.319977638137801
CoA_transf_3	0.000417020111741	0.000237511449400122	-2.63727114178048e-05	0.000287027980749294	0.209357562409105
Ribosomal_L30	0.000416927505973471	0.000137313921406279	0.000141721441925043	0.000290103139069966	0.248292346722462
SPASM	0.000414639377515994	0.00026306719842402	0.000103640592960864	0.000317003217780312	0.423888951182182
ABC_tran	0.000413868850505013	0.000215398421424657	0.000145192433202556	0.000314084305084768	0.561974753451085
Hydrolase_4	0.000410958602235001	0.000162852951734318	0.000207942678349958	0.00030050793679179	0.330447228633735
AsnC_trans_reg	0.000409726296176251	0.000361651105744332	-0.000153115232220223	0.000306021372073393	0.299312389208938
